Number;Date;UID;Desc;Group;Cat
1346923;04.01.2023 14:32;c1cb2572-87f2-4f52-8d19-5f369510b1e5;Очистить придомовую территорию от снега.;;
1346928;04.01.2023 14:50;caf247f7-3e79-4c7f-8641-9ebdd3dce10a;Во 2 подъезде застряли люди в лифте;;
1346930;04.01.2023 14:52;3c225aac-c0fa-4555-ad3f-26edc8f30ce3;В натяжном потолке вода.;;
1346940;04.01.2023 15:07;d4de98b0-75af-463a-a4f1-f353748b00b2;Опломбировать счетчик ХВС;;
1346941;04.01.2023 15:08;530314c2-29e1-4471-bbf1-58738a9e2859;Очистить придомовую территорию ;;
1346943;04.01.2023 15:10;dacad90c-9057-42e9-8ec8-8f3fe69293b3;Порыв ХВС (санузел). Аварийка перекрыли ХВС по стояку,  требуется сварка.;;
1346953;04.01.2023 15:31;d66b23d1-04ca-490d-ad27-ae11032c53ed;Течь кровли. Составить акт.;;
1346962;04.01.2023 15:52;1ab8b15e-b18c-4ce0-80dc-da40a029289e;Засор КНС (санузел);;
1346968;04.01.2023 16:07;e0fa6e5a-8a6a-4ea2-a984-b45b156c5d45;Течь кровли (санузел). Топят нижние этажи.;;
1346969;04.01.2023 16:11;b4770cc7-3ddb-459a-925b-7788a7741b6a;Задымление проводкой. Мигает свет.;;
1346971;04.01.2023 16:14;a4b0fada-c9b5-4822-bc5e-5eb22a471293;Подтекает вентиль ГВС. Перекрыли сами в квартире. ;;
1346975;2023-01-04 16:20:33.097;d7642d83-c88a-43f1-a0b4-012378191b6d;Устранить течь внутридомовой сети ЦО в подвале дома (в связи с утечкой). ;;
1346977;04.01.2023 16:29;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Подтекает ГВС по стояку. Х/Б в квартире.;;
1346979;04.01.2023 16:33;3313e337-7991-40d8-abed-750f957d46e6;Не поступает вода в см/б;;
1346985;04.01.2023 16:51;e1b4025c-c231-4670-a0a8-0b0a29a09b79;Замена вентилей (материал есть).;;
1346988;04.01.2023 16:57;677245cf-a074-4099-a1ed-4e406f3fdc53;Засор КНС (санузел);;
1346992;04.01.2023 17:11;b4770cc7-3ddb-459a-925b-7788a7741b6a;Аварийка выезжала произвела ремонт распред. коробки в подвале. Требуется замена эл.проводов в подвале.;;
1347000;04.01.2023 17:32;e82b84f2-ee2d-40bb-a4a1-cb0c23431a62;Во 2 подъезде на 2 этаже мигает лампочка (светодиодная) общий коридор;;
1347001;04.01.2023 17:35;8012f310-1e2b-4299-ab17-e526bb68920b;Течь кровли;;
1347003;04.01.2023 17:38;8012f310-1e2b-4299-ab17-e526bb68920b;Течь кровли в квартире.;;
1347005;04.01.2023 17:50;a7b47294-1158-461b-aed6-2dc403565b44;Вместо ГВС идет ХВС. чуть теплые радиаторы (спальня);;
1347006;04.01.2023 18:06;fc322ca5-739f-4701-a5cd-4800df874872;В 4 подъезде 6 этаж забит мусоропровод;;
1347016;04.01.2023 18:35;04e668c0-e11d-44e8-8ee3-f6154b129f86;Между 1 и 2 этажами течь радиатора (общий коридор);;
1347022;04.01.2023 18:48;b906ceca-80ea-4686-baa7-aca740e11513;Течь кровли.;;
1347024;2023-01-04 19:00:39.003;dacad90c-9057-42e9-8ec8-8f3fe69293b3;Замена межэтажной трубы ХВС ;;
1347039;04.01.2023 19:34;fe6bc411-d85b-4723-83e6-4ef7769b2ef1;Х/Б на кухне, в спальне;;
1347049;04.01.2023 19:58;fe6bc411-d85b-4723-83e6-4ef7769b2ef1;Х/Б в спальне, на кухне по стояку;;
1347053;04.01.2023 21:02;724dcbad-b9b7-48b9-b4d5-0a48356638d3;Течь сверху в сан узле по стояку;;
1347073;05.01.2023 3:12;bdbc5938-aa5b-4caf-8bd1-4f7db9973bb4;Течь змеевика;;
1347074;2023-01-05 05:36:14.037;933e7cdc-f44a-4145-9401-86f74580af56;Течь кровли;;
1347076;05.01.2023 6:20;90e8b574-3d81-47b4-bdf0-83829610bc70;Течь в подвале;;
1347078;05.01.2023 7:06;90e8b574-3d81-47b4-bdf0-83829610bc70;Течь в подвале;;
1347088;2023-01-05 07:59:04.034;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Нет освещения на 9 и 11 этажах возле лифта во 2 подъезде;;
1347089;05.01.2023 8:08;fc322ca5-739f-4701-a5cd-4800df874872;Будет доступ во все квартиры по стояку для прочистки кухонного стояка КНС , ждут к 10.00.;;
1347090;05.01.2023 8:16;ae669ab8-4463-4b94-96ac-ae9ab6768790;Свищ на трубе ЦО в подвале;;
1347091;05.01.2023 8:21;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Лопнула труба ХВС до вентиля.;;
1347101;05.01.2023 9:03;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Лопнула труба ХВС до вентиля.;;
1347103;05.01.2023 9:05;cced1611-2e26-4144-9439-40f67d0fae16;Засор унитаза;;
1347109;05.01.2023 9:18;83b8a503-2920-496a-8bfe-896c68225e8b;Замкнуло в эл.розетке, отключился автомат.;;
1347112;05.01.2023 9:24;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Требуется замена стояка ХВС 4 м Ф 25 от квартиры до подвала.;;
1347114;05.01.2023 9:28;532f1234-a77f-454b-817e-3143d73104b0;Течь  трубы ХВС в подвале 2 подъезда;;
1347115;05.01.2023 9:33;60bd6606-7e08-47b6-aef4-0495e5c77446;Засор раковины на кухне;;
1347117;05.01.2023 9:39;c9ea8d70-af7c-44d0-9502-6d0247b7889e;Течь трубы КНС с потолка в 3 подвале.;;
1347118;05.01.2023 9:41;c9ea8d70-af7c-44d0-9502-6d0247b7889e;Течь трубы КНС с потолка в 3 подвале под 84 кв.;;
1347119;05.01.2023 9:44;c2a0aedf-09fc-441d-bbee-7905faf77ada;Опломбировать счетчик ГВС после замены;;
1347121;05.01.2023 9:47;a09a11ff-41eb-433f-a6da-f4304fc3f4e5;Засор раковины на кухне.;;
1347127;2023-01-05 10:03:24.091;d6b3bdfa-e147-46a1-bee9-5e3cf638564a;Составить акт о протечке с кровли 02.01. , провис натяжной потолок в комнате.;;
1347128;05.01.2023 10:04;d6b3bdfa-e147-46a1-bee9-5e3cf638564a;Течь с кровли в комнате продолжается, почистить крышу от снега;;
1347134;05.01.2023 10:09;532f1234-a77f-454b-817e-3143d73104b0;Заменить сгон Ф 25 по стояку ХВС под 40 кв. и открыть стояк ХВС по ванной;;
1347141;05.01.2023 10:18;c1ad0b68-0103-46d3-bede-2efb242d8d60;Засор  КНС ;;
1347151;05.01.2023 10:25;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Нужны 2 ключа от домофонной двери.;;
1347154;2023-01-05 10:27:10.081;2a26953f-4b1c-42b2-9953-72372ba80d4b;Не работает лифт во 2 под., не закрываются двери на 3 этаже;;
1347163;05.01.2023 10:40;3cd9a920-fcbe-4274-981e-ceb3c635a439;Х/Б  в квартире , котел работает.;;
1347164;05.01.2023 10:44;97431017-d37c-4478-b319-6a4530b787f0;Выдернули плато на домофонной двери 2 подъезда, висит на эл.проводах;;
1347167;05.01.2023 10:53;8012f310-1e2b-4299-ab17-e526bb68920b;Не работает домофон в квартире после пожара;;
1347168;05.01.2023 10:58;7341f0c1-d066-4379-8a96-fd6baf55c347;Заменить вентили на стояках ГВС и ХВС., не перекрываются,  материал в наличии;;
1347171;05.01.2023 11:06;de548206-c337-4c1a-a42b-d03dcf391a05;Топят сверху в ванной комнате, наверху все пьяные, течет из унитаза.;;
1347175;05.01.2023 11:15;b7d88cb2-9519-4c01-bee9-9bdd0976b842;Проверить эл.счетчик на несанкционированное подключение .;;
1347180;05.01.2023 11:27;9fd51105-5a87-495c-b8b6-2daf596d6c4a;Нужны 3 ключа от домофонной двери;;
1347181;05.01.2023 11:28;1d560926-0842-47a4-be01-0c769b993dbe;Течь из колодца КНС перед 1 подъездом.;;
1347183;05.01.2023 11:32;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Засор мусоропровода в районе 6, 7 этажей;;
1347184;05.01.2023 11:34;39b1b043-0a33-4067-ba4d-622c2be7a7d5;Течь батареи ЦО в соединении с трубой;;
1347185;05.01.2023 11:37;9d90869f-de9e-44f4-b730-60796338be02;Бурлит в унитазе и в  раковине  в ванной комнате, когда смывают сверху;;
1347186;05.01.2023 11:40;d66b23d1-04ca-490d-ad27-ae11032c53ed;Прочистить общий стояк КНС по кухне, будет доступ во все квартиры 06.01 до 12.00;;
1347187;05.01.2023 11:43;3b4563a3-7bcf-4fcc-ab12-2d8ef38c45c8;Нет э\снабжения в половине квартиры, проверить эл.проводку в квартире.;;
1347188;05.01.2023 11:47;9fd51105-5a87-495c-b8b6-2daf596d6c4a;Проверить автомат на квартиру, не срабатывает реле отключения автомата, сгорела эл.плита;;
1347189;05.01.2023 11:49;b77ef6b1-69e6-4c99-9c3f-c01b4d443131;Лопнул вентиль на стояке ХВС;;
1347191;05.01.2023 11:50;5e73bc3c-9a5c-43e1-b979-37e7b4707021;Нет э/снабжения в квартире;;
1347197;05.01.2023 12:03;3f6d3e5c-8008-421d-a008-094a2fcd49f1;Нужны 2 домофонных ключа;;
1347199;05.01.2023 12:05;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Засор мусоропровода в районе 6, 7 этажей в 3  под.;;
1347201;05.01.2023 12:09;28f334f7-0e10-46cd-b560-a29a49c198f4;Полный колодец  КНС под окнами.;;
1347202;05.01.2023 12:12;167a1df1-882a-439a-8119-19991d89d7c6;Не работает домофон во 2 квартире;;
1347205;05.01.2023 12:15;f6dc9db7-9996-4605-88c3-a45d6760f708;Течь КНС в подвале со стороны 1 подъезда;;
1347206;05.01.2023 12:18;f57cf6c8-0dbd-48c0-991e-2087897e2d8d;Не работает лифт во 2 подъезде;;
1347211;2023-01-05 12:28:29.029;6b22ce19-84b1-4dec-90bf-54c17592d061;"Напротив кафе "" Мажор"" бьет из-под земли фонтаном вода, парит.";;
1347214;05.01.2023 12:38;ccaf80ae-2c1f-45fc-8146-21b1f5b1305b;Подтекает кран на батарее ЦО в комнате.;;
1347218;2023-01-05 12:56:00.039;0114ee66-034c-4ca8-8935-742df66ee0d3;Течь сверху по стояку ХВС ;;
1347220;05.01.2023 12:59;8ef884fe-e7c9-444f-bd0a-273e2975ecca;Почистить от наледи придомовую территорию;;
1347221;05.01.2023 13:01;532f1234-a77f-454b-817e-3143d73104b0;Пропало ХВС по стоякам кухни и ванной комнаты;;
1347223;05.01.2023 13:10;1c0aed4c-9c7b-4a99-80e0-d65906cbaa83;Нужна консультация по замене отсечного вентиля ХВС;;
1347226;05.01.2023 13:34;8012f310-1e2b-4299-ab17-e526bb68920b;Закрыть окно в комнате рядом в 21 кв. где был пожар, сильно дует, замерзнут трубы.;;
1347227;05.01.2023 13:38;8012f310-1e2b-4299-ab17-e526bb68920b;Закрыть окно в комнате рядом в 21 кв. где был пожар, сильно дует, замерзнут трубы.;;
1347229;05.01.2023 13:42;532f1234-a77f-454b-817e-3143d73104b0;Пропало ХВС в квартире.;;
1347233;05.01.2023 13:46;2193141c-410f-4828-993e-12f9422d1d5d;Течь трубы в подвале 2 подъезда ;;
1347234;05.01.2023 14:10;727ce93c-1e4a-43e7-a9a4-07274dabe8a1;Засор КНС по стояку в санузле ;;
1347238;05.01.2023 14:30;e77e6f93-1dcf-4871-b82b-a541f403ac0f;Течь ЦО в санузле ;;
1347242;05.01.2023 14:43;3f6d3e5c-8008-421d-a008-094a2fcd49f1;Нужен 1 ключ от домофона ;;
1347246;05.01.2023 14:58;3c095ece-5231-46dc-acc2-cae7ecb1c39c;Запах КНС во 2 подъезде ;;
1347249;05.01.2023 15:04;7ec6b821-35f9-41da-be1f-8b7269034c6a;Чуть теплые батареи в квартире ;;
1347252;05.01.2023 15:47;43ef53e2-f601-45c9-b05e-938920fa7e03;Течь в подвале 2 подъезд ;;
1347256;2023-01-05 16:14:37.006;6d0ee6df-17ac-41a9-b9db-751be23d5970;Замыкание в эл. щитке ;;
1347273;05.01.2023 17:52;727ce93c-1e4a-43e7-a9a4-07274dabe8a1;Засор КНС в санузле ;;
1347275;2023-01-05 18:10:56.049;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Запах КНС в подвале ;;
1347282;2023-01-05 18:36:12.064;6b22ce19-84b1-4dec-90bf-54c17592d061;Нет света в квартире (частично) ;;
1347286;05.01.2023 19:36;067123ee-5bf7-490b-b730-5f33f08cd92a;Топят сверху (ванная);;
1347297;05.01.2023 20:10;3ccb8813-62a8-4136-b7cd-923a55f34174;Порыв трубы ЦО в комнате.;;
1347299;05.01.2023 20:21;7adbac1e-3bdc-4de5-b59d-5ac29926a612;Течь под раковиной (кухня). Замена гибкой подводки (материал есть).;;
1347305;05.01.2023 21:10;0ea9b674-c6c0-453d-9d1d-ea52b8f2dc9e;Засор КНС;;
1347308;2023-01-05 22:08:22.065;db1e7fd4-7f85-472a-a1e1-246f21de4791;Топят сверху (санузел);;
1347315;05.01.2023 22:52;a4b0fada-c9b5-4822-bc5e-5eb22a471293;Застряли люди в лифте 3 подъезда;;
1347321;06.01.2023 6:50;9b9c9a49-2072-4679-a18d-8b0a548d40b1;Топят сверху;;
1347322;06.01.2023 6:52;db1e7fd4-7f85-472a-a1e1-246f21de4791;Аварийка перекрыли ХВС по стояку (санузел) топили сверху нет доступа.;;
1347331;06.01.2023 7:20;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Нет эл.энергии в квартире (выбивает автомат).;;
1347336;06.01.2023 7:55;66dc46f7-cf35-4d62-ad58-8e23c10d2cc3;Течь ХВС из-под земли м\у 34 и 36 домами по ул. Строителей;;
1347342;2023-01-06 08:30:33.025;5b5d0f68-23fa-4b4e-beb8-1bf1c679e4ea;Течь ГВС в подвале дома, сильно парит уже в подъезде;;
1347343;2023-01-06 08:32:03.015;79634954-aa18-4124-b5d3-dd315e5812e2;Засор унитаза, плохо уходит вода;;
1347348;06.01.2023 8:55;2d7970d8-ac07-4196-9dd7-9d53fdcc5c1c;Шум по батареям ЦО в спальне, проверить краны в подвале.;;
1347360;06.01.2023 9:26;66b2d248-bd1b-45ce-85c5-8880c9e03567;Засор унитаза;;
1347363;06.01.2023 9:29;43ef53e2-f601-45c9-b05e-938920fa7e03;Течь КНС  в подвале 2 подъезда, полный подвал;;
1347364;2023-01-06 09:29:50.053;7341f0c1-d066-4379-8a96-fd6baf55c347;Ржавая ГВС и без напора, ХВС  нет.;;
1347369;06.01.2023 9:43;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Заменить автомат на эл.счетчике, сгорел, сидим без э/э;;
1347370;06.01.2023 9:45;90e8b574-3d81-47b4-bdf0-83829610bc70;Засор унитаза и ванны;;
1347375;06.01.2023 9:55;1d560926-0842-47a4-be01-0c769b993dbe;Огромная лужа перед 1 подъездом и  со стороны маг. Комета, трудно подойти и подъехать к дому;;
1347377;2023-01-06 09:57:51.074;d8d75ec2-60b8-4d33-b485-2bf0a0de0ca9;Засор КНС, полные  унитазы и на полу вода в библиотеке и проверить подвал;;
